	273	70 / 66 / 80 / 57				109 / 105 / 124 / 77						71				0	0					450						
	failTest		mental	1	1	keep											100exocards	biologytest, physicstangtest				4 mental	1					
	learningPast		mental	1	3												100exocards	writingcolonialism, writingMarzEnvironment				3 mental	3					
	gentleTale		social	2	2	plusNeighbors	2	social									100exocards	tutoringnougat2, animalscalfloatcow, babysittingtammystory			animals = 14	3 social	4					
	embarrassingLesson		mental	2	4	keep											100exocards	cal40, biologysexed, tutoringnomi				2 mental	4					
																						 						
fixing	Ремонт устаревшего		mental	3	0	wildNumber											Sarah - Done	cal6hoverboardbroken, rex40, robotvacubot, lookoutrobot	13		everything is 15 except lookoutrobot is 13, okay	4 mental			Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
	roboPower		mental	2	1	duplicate	2										Sarah - Done	physicsship, robotnomi, shovelplow				3 mental	3					
	fixing		mental	3	0	wildNumber											Sarah - Done	cal6hoverboardbroken, rex40, robotvacubot, lookoutrobot			everything is 15 except lookoutrobot is 13, okay	4 mental						
	congruence		mental	3	5	wildNumber										unique	Sarah - Done	gamestartintro, robotcongruencebroken			robot is 15, start is hog	3 mental	5					
																												
smellyInside	Внутри пахнет ещё хуже		mental	2	6	globalBonus	-2	physical									100exocards	nursetang1, foragepollencloud	13		nurse is 16	2 mental	4		human person	hmnprsn.org	hmnprsn	https://twitter.com/hmnprsn
geniusDeduction	Гениальная дедукция		mental	3	5	plusIfSuitBattle	5	mental									100exocards	tang80, constructionrexbar, nursefire	15			2 mental	10		Blue	https://blueranyk.carrd.co/	blueranyk	https://twitter.com/blueranyk
stressfulMoment	Стрессовое событие		social	2	8	stress	10										100exocards	dys80, nursefire, nearbybossspiderrock	10		nurse is 16, dys probably 15, other is a boss... let it ride	2 social	18		cupidbeaux	https://cupidbeauxportfolio.carrd.co/	cupidbeaux	https://twitter.com/cupidbeaux
	learningPast2		mental	3	7												100exocards	assistantseeqsecret, tutoringnougat2, nurseinstanceearth			assistant is 15, nurse 16, fine	2 mental	7					
																												
																												
	Garrison																											
																						 						
sportsballPlaying	Игра в спортбол		physical	1	1	setNeighborsSame											100exocards	sportsballstart, sportsballcalanemone, sportsballAnemoneWar	10			3 physical	1		ChevyRay	https://instagram.com/ChevyRay	ChevyRay	https://twitter.com/ChevyRay
	sportsballPlaying		physical	1	1	setNeighborsSame											100exocards	sportsballstart, sportsballcalanemone, sportsballAnemoneWar				3 physical	1					
standUp	Отстаивая свои права		social	2	4	unchangeable											100exocards	sportsballsoldiers, defensexeno	10		defense is 15	3 social	4		Sophie Calhoun	https://www.sophiecalhoun.com/illustration	sophcal_art	https://www.instagram.com/sophcal_art
sharing	Делиться - значит заботиться		social	1	1	plusRight	1	social				gem					100exocards	tammy20, sportsballsoldiers, marzDeliveryUnlockEnd	10		animalssqueedger is 14, add to another tammy event	2 social	2		Luke Ge	https://www.lukege.com/	strawbearrymilk	https://twitter.com/strawbearrymilk
	sportsballPlaying		physical	1	1	setNeighborsSame											100exocards	sportsballstart, sportsballcalanemone, sportsballAnemoneWar				3 physical	1					
																						 						
buttKicked	Получить по первое число		physical	2	5												Sarah - Done	anemone40, defenseexercise, animalssqueedger	11		animals is 14	2 physical	5		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
	workMuscles		physical	1	2	plusIfSuitBattle	1	physical									100exocards	defenseexercise, shovelplow, farmcalplanting, babysittingTrouble				4 physical	3					
	humanTest		mental	3	6	setSuitNeighbors		mental									100exocards	defensestungloves, plantsblep				3 mental	6					
lostTemper	Потеря самообладания		social	2	5	plusLast	-3										100exocards	depotmarzangry, defensestungloves, guardflying	12		guard, defense 15	3 social	2		Rin	https://regammaro.tumblr.com/	Rinbaka	https://twitter.com/Rinbaka
hurtingFriend	Причинение боли другу		physical	2	6	plusLast	-4										100exocards	anemone80, defensestungloves	15			1 physical	2		Sarah Mendonça	https://www.behance.net/sitriga	Sitriga	https://twitter.com/Sitriga
	animalTest		physical	3	5	setRight	5										100exocards	dad80, defensexeno, animalstangsamples				2 physical	10					
	standUp		social	2	4	unchangeable											100exocards	sportsballsoldiers, defensexeno			defense is 15	3 social	4					
workMuscles2	Поработать мышцами II		physical	2	4	plusIfSuitBattle	2	physical									100exocards	deliverygeoponics, constructionrexbar, defensexeno	14			3 physical	6		Vin Werneck	https://www.vinwerneck.com/	VinWerneck	https://twitter.com/VinWerneck
																						 						
	goofOff		social	1	3	plusLeft	-1										100exocards	depotmarzflirt, physicsship, tutoringanemone, lookoutanemone				3 social	2					
	sharpshoot		physical	3	4	plusIfHighest	6										100exocards	vace80, lookoutanemone, guardburrower			yeah but it's a hard to use 3 so okay	2 physical	10					
payingAttention	Обращая внимание		physical	2	3	pairsBonus	1										100exocards	tutoringanemone, lookoutanemone, lookoutrobot	13			3 physical	4		Kira Chang	www.kirachangart.format.com	rwrabbit	https://twitter.com/rwrabbit
	sabotage		social	2	5	globalBonus	-2	mental									100exocards	deliverypaperoute, lookoutrobot, cookingcarnivore			good so you're tempted by it, cooking is 13	3 social	3					
	fixing		mental	3	0	wildNumber											Sarah - Done	cal6hoverboardbroken, rex40, robotvacubot, lookoutrobot			everything is 15 except lookoutrobot is 13, okay	4 mental						
	payingAttention		physical	2	3	pairsBonus	1										100exocards	tutoringanemone, lookoutanemone, lookoutrobot				3 physical	4					
spying	Следить за другом		physical	2	4												100exocards	sym40, lookoutanemonevace, lookoutdysbomb, cookingtammysneak	13			2 physical	4		Nísa A. D.	https://www.shiroganejpg.com/gallery	shiroganejpg	https://twitter.com/shiroganejpg
	spying		physical	2	4												100exocards	sym40, lookoutanemonevace, lookoutdysbomb, cookingtammysneak				2 physical	4					
																						 						
	pestControl		mental	3	6	plusAll	-1	physical									100exocards	mom80, guardburrower, guardflying, farmflyingpestsstart, farmflyingpestsend			quest at 12, reg at 15	3 mental	5					
slaughterHordes	Уничтожение орды		physical	3	8	plusOthers	-1										100exocards	foragequesttangeggs, hunthopeyesline, guardburrower	14			3 physical	7		JayJay	https://rebecca-polidori.tumblr.com/	Lopteldr	https://twitter.com/Lopteldr
sharpshoot	Меткая стрельба		physical	3	4	plusIfHighest	6										100exocards	vace80, lookoutanemone, guardburrower	13		yeah but it's a hard to use 3 so okay	2 physical	10		Sabrina Carlin		beasprout	https://twitter.com/beasprout
	lostTemper		social	2	5	plusLast	-3										100exocards	depotmarzangry, defensestungloves, guardflying			guard, defense 15	3 social	2					
	pestControl		mental	3	6	plusAll	-1	physical									100exocards	mom80, guardburrower, guardflying, farmflyingpestsstart, farmflyingpestsend			quest at 12, reg at 15	3 mental	5					
fellingGiant	Свержение гиганта		physical	3	9	plusHigher	-3					gem					100exocards	guardFlying, main_attack13, huntBalneal	13		hard to get so okay	3 physical	6		Eggsy Zhang	https://ezhangart.tumblr.com/	ezhangart	https://twitter.com/ezhangart
																						 						
	Command																											
																												
paperwork	Бумажная работа		mental	1	1	plusUnplayedCards	1										100exocards	mom20, deliverypaperoute, constructionrexbar	10		constructionrexbar is 15, fine because this gets better with time	2 mental	2		boni	https://www.artstation.com/bartokk	itsameboni	https://twitter.com/itsameboni
	sabotage		social	2	5	globalBonus	-2	mental									100exocards	deliverypaperoute, lookoutrobot, cookingcarnivore			good so you're tempted by it, cooking is 13	3 social	3					
	workMuscles2		physical	2	4	plusIfSuitBattle	2	physical									100exocards	deliverygeoponics, constructionrexbar, defensexeno				3 physical	6					
	stealFood		social	3	3	plusForSuit	2	physical									100exocards	deliveryquartersstarve, farmstarverepeat, cookingstarverepeat			better than usual is ok	3 social	5					
	starve		mental	2	0	plusOthers	2	physical									Sarah - Done	deliveryquartersstarve, farmstarverepeat, cookingstarverepeat, main_starvedeath				3 mental	2					
investigate	Расследование		mental	2	4	ifLeftSuit	1	mental									100exocards	deliveryengineering, assistantstart	12		assistantstart is 15	3 mental	5		Michelle Siddiqui	https://www.artstation.com/animichii	animichii	https://twitter.com/animichii
	smart		mental	2	4							gem					100exocards	farmcalplanting, tang40, main_birthday14				4 mental	4					
	dronerifle	gear	none	4		gearCombat	50		pairsDoubled		physical					shopWeapons	Ed - Done	deliveryGarrison, (store)				2 none	50					
																												
	compromising		social	2	2	plusIfSuitBattle	3	social									100exocards	depotmarzangry, babysittingtantrum, cookingcarnivore			cooking is 13+	4 social	5					
	lostTemper		social	2	5	plusLast	-3										100exocards	depotmarzangry, defensestungloves, guardflying			guard, defense 15	3 social	2					
	emojiproji	gear	none	2		gearAllSkills	10	social	globalBonusGear	2	social					shopClothes	Ed - Done	depotmarzsteal, (store)				3 none	10					
	investigate		mental	2	4	ifLeftSuit	1	mental									100exocards	deliveryengineering, assistantstart			assistantstart is 15	3 mental	5					
	standUp		social	2	4	unchangeable											100exocards	sportsballsoldiers, defensexeno			defense is 15	3 social	4					
makeout	Поцелуй		social	2	4	plusThisAndRight	1	social									100exocards	rex4hugs, depotmarzflirt, marzSecretAdmirer	15			1 social	5		Sita Duncan	https://www.artstation.com/sitaart	sitaart	https://twitter.com/sitaart
multitask	Многозадачность		mental	3	3	wildNumber											100exocards	mom40, depotmarzflirt, assistanttomarz	15			2 mental	3		Emily Yates	https://www.behance.net/cherriesorbet	cherriesorbet	https://twitter.com/cherriesorbet
	boring		social	2	1	setAllRight	1										100exocards	marz20, depotmarzflirt, babysittingtammystory				2 social	2					
																						 						
highestHeight	На вершину вершин		physical	3	6	plusIfHighest	2										100exocards	constructionrex, artifactsbridge	15		explore	2 physical	8		Sean'nell		shiioneru	https://twitter.com/shiioneru
planComesTogether	Когда планы сходятся		mental	3	6	flushesBonusThis	5										100exocards	rex80, constructionrex, assistanttomarz	15		explore	1 mental	11		Pattra Audcharevorakul		ohpatpatt	https://www.instagram.com/ohpatpatt
	knowMushwood		mental	2	3	plusForGems	1										Sarah - Done	constructionlumber, nearbylogging, plantsmushwoodend				3 mental	4					
	paperwork		mental	1	1	plusUnplayedCards	1										100exocards	mom20, deliverypaperoute, constructionrexbar			constructionrexbar is 15, fine because this gets better with time	2 mental	2					
	workMuscles2		physical	2	4	plusIfSuitBattle	2	physical									100exocards	deliverygeoponics, constructionrexbar, defensexeno				3 physical	6					
	geniusDeduction		mental	3	5	plusIfSuitBattle	5	mental									100exocards	tang80, constructionrexbar, nursefire				2 mental	10					
																												
	multitask		mental	3	3	wildNumber											100exocards	mom40, depotmarzflirt, assistanttomarz				2 mental	3					
	investigate		mental	2	4	ifLeftSuit	1	mental									100exocards	deliveryengineering, assistantstart			assistantstart is 15	3 mental	5					
	askAdult		social	2	4	plusLast	2										100exocards	tammy40, assistantstart, babysittingtrouble			assistant is 15+ but whatever	2 social	6					
learningPast	Изучение Земли		mental	1	3												100exocards	writingcolonialism, writingMarzEnvironment	10			3 mental	3		anqi	https://anqi.pb.studio/	anqitwt	https://twitter.com/anqitwt
learningPast2	Изучение Земли II		mental	3	7												100exocards	assistantseeqsecret, tutoringnougat2, nurseinstanceearth	13		assistant is 15, nurse 16, fine	2 mental	7		anqi	https://anqi.pb.studio/	anqitwt	https://twitter.com/anqitwt
vertumnaGroup	Группа Вертумна		mental	2	3	plusUnplayedCards	1										100exocards	writingvertumna	10			1 mental	4		Tan Juan Gee	https://juangeedraws-portfolio.squarespace.com/	juangeedraws	https://twitter.com/juangeedraws
feast	Грандиозный пир		social	2	4	plusToGems	2										100exocards	main_vertumnalia13	13			2 social	6		Louis Chen	https://www.artstation.com/lolouie	lolouie.art	https://www.instagram.com/lolouie.art/
	dizzyWeed		mental	3	3	draw	1										100exocards		15				4					
																												
																						 						
																						 						
																						 						
	Nearby																											
																						 						
caught	Попасться		social	1	1							gem					100exocards	tammytoninprevent, engineeringtangsearchoffice, sneakutopia	10		engineeringtangsearchoffice is 17 but it's a punishment so okay	3 social	1		Lilla	https://www.artstation.com/lililla	s4liller	https://twitter.com/s4liller
camping	Кемпинг снаружи		physical	1	3							gem					100exocards	nearbyBossDysCamp	10			1 physical	3		Adrien Brégeot	https://adrienbregeot.cargo.site/	ade.breg	https://www.instagram.com/ade.breg/
	stressfulMoment		social	2	8	stress	10										100exocards	dys80, nursefire, nearbybossspiderrock			nurse is 16, dys probably 15, other is a boss... let it ride	2 social	18					
	whiteFlower	collectible	none	1													Ed - Done	main_birthday12				3 none						
	pullWeed		physical	3	7	plusNotSuit	-1	physical									100exocards	farmDizzyWeed				2 physical	6					
	knowMushwood		mental	2	3	plusForGems	1										Sarah - Done	constructionlumber, nearbylogging, plantsmushwoodend				3 mental	4					
																												
gutFeeling	Интуиция		physical	2	2	setRight	3										100exocards	nearbybossliarflower, biologyTangExpeditions	10			2 physical	5		Kenby L.	https://aileenmliu.wixsite.com/portfolio	milkbabbit	https://twitter.com/milkbabbit
stranger	Загадочный незнакомец		physical	1	2							gem				unique	100exocards	artifactsghostfish, artifactsheat, foragepollencloud, foragemanticoreegg, huntmuckwalker, huntfacility, nearbyhopeyeaggro, nearbybossliarflower, surveybushbubharvest, surveybushbubdance, surveywandererstomp, surveynomidyschoose, test	10			4 physical	2		Ooorangy	https://www.instagram.com/ooorangy	ooorangy	https://twitter.com/ooorangy
stranger2	Загадочный незнакомец II		physical	2	5							gem			stranger	unique	Sarah - Done	artifactsghostfish, artifactsheat, foragepollencloud, foragemanticoreegg, huntmuckwalker, huntfacility, nearbyhopeyeaggro, nearbybossliarflower, surveybushbubharvest, surveybushbubdance, surveywandererstomp, surveynomidyschoose	10			1 physical	5		Ooorangy	https://www.instagram.com/ooorangy	ooorangy	https://twitter.com/ooorangy
stranger3	Загадочный незнакомец III		physical	3	8							gem			stranger2	unique	Sarah - Done	artifactsghostfish, artifactsheat, foragepollencloud, foragemanticoreegg, huntmuckwalker, huntfacility, nearbyhopeyeaggro, nearbybossliarflower, surveybushbubharvest, surveybushbubdance, surveywandererstomp, surveynomidyschoose, test	10		okay, prob won't happen that early	1 physical	8		Ooorangy	https://www.instagram.com/ooorangy	ooorangy	https://twitter.com/ooorangy
	beautiful		physical	3	5	stress	-1					gem					Sarah - Done	exploreglowbeautiful, huntunisaurchill				2 physical	4					
beautifulVista	Прекрасный вид		wildcard	1	2							gem					Sarah - Done	sneakstartdysboss	10			1 wildcard	2		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
																												
	snow		physical	1	3							gem					Sarah - Done	surveysnow, nearbyDirtSeasonal				2 physical	3					
	lost		mental	1	3												100exocards	foragelost, nearbyDirtSeasonal				2 mental	3					
	hotSun		physical	1	3	globalBonus	-1	physical									100exocards	artifactsheat, shovelsun, nearbyDirtSeasonal				3 physical	2					
	stuckMud		physical	1	2												100exocards	shovelmuck, nearbyDirtSeasonal				3 physical	2					
																												
																												
																												
																												
	Survey																											
																												
	egg	collectible	none	1		collectiblePlusSuit	1	physical									Ed - Done	explorecollectibleegg, foragemanticoreegg, foragelowboss				3 none	1					
counting	Факты о попрыглазе		mental	1	2	duplicate	1										Sarah - Done	cal20, biologyTangExpeditions				2 mental	3		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
	thumper		physical	3	6							gem					Sarah - Done	surveyunlockartifactsstart, huntthumper				2 physical	6					
	scaryFace		social	2	0	wildNumber											100exocards	dys40, foragebossmanticorehopeye, babysittingtantrum			babysitting is game 2+, others are age 12+	2 social						
bounceWeasels	Дождь из ласкопрыгов		physical	2	3	setNeighborsSame											Sarah - Done	artifactsbounceweasel, surveyquestfarming	13			2 physical	3		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
edible	Оно съедобно?		wildcard	2	3							gem					Sarah - Done	surveyunlockforage, cookingalien	13			2 wildcard	3		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
stayingCool	Сохраняя прохладу		wildcard	2	4	unchangeable											100exocards	nomi40, surveynomiridebalneal, shovelsun	10			1 wildcard	4		Goldie Bartlett	https://marigoldbartlett.tumblr.com	GhostTownGoldie	https://twitter.com/GhostTownGoldie
snow	Игра в снегу		physical	1	3							gem					Sarah - Done	surveysnow, nearbyDirtSeasonal	10			2 physical	3		Meilee Chao	bkomei.carrd.co	bkomei	https://twitter.com/bkomei
enormous	Это огромное... нечто		wildcard	2	5							gem				unique	Sarah - Done	nomi80, surveywandererstomp	13			1 wildcard	5		Sarah Webb	https://artofsarahwebb.com/	BearsAreRed	https://twitter.com/bearsarered
bushbubDance	Танец кустарников		physical	2	3	plusRight	2	physical								unique	Sarah - Done	surveybushbubdance, surveydysbushbubs	13			2 physical	5		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
	stranger		physical	1	2							gem				unique	100exocards	artifactsghostfish, artifactsheat, foragepollencloud, foragemanticoreegg, huntmuckwalker, huntfacility, nearbyhopeyeaggro, nearbybossliarflower, surveybushbubharvest, surveybushbubdance, surveywandererstomp, surveynomidyschoose, test				4 physical	2					
																												
																												
	Forage																											
																												
lost	Затеряться в тумане		mental	1	3												100exocards	foragelost, nearbyDirtSeasonal	10			2 mental	3		QuinncySama	https://quinncysama.portfoliobox.net/progressivestyle	quinncysama	https://twitter.com/quinncysama
	milkSqueedger		physical	2	6							gem					100exocards	foragesqueedger, foragebosshive, animalssqueedger				3 physical	6					
floatcow	Заарканить воздухорову		physical	2	4	plusForGems	1										Sarah - Done	dad20, foragefloatcows	14			1 physical	5		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
	egg	collectible	none	1		collectiblePlusSuit	1	physical									Ed - Done	explorecollectibleegg, foragemanticoreegg, foragelowboss				3 none	1					
	milkSqueedger		physical	2	6							gem					100exocards	foragesqueedger, foragebosshive, animalssqueedger				3 physical	6					
	blepTea		social	2	4	plusForGems	2										100exocards	forageblep, plantsblep, baristastart				3 social	6					
helpAnimal	Помощь животному		physical	2	4	globalBonus	1	physical				gem					100exocards	dad40, foragebossmanticorebeset	14			1 physical	5		Haveafreakday	https://s-cport.tumblr.com/	Haveafreakday	https://twitter.com/Haveafreakday
	carnivore		social	2	4							gem					Sarah - Done	dys20, foragebristleslug, cookingcarnivore				2 social	4					
	smellyInside		mental	2	6	globalBonus	-2	physical									100exocards	nursetang1, foragepollencloud			nurse is 16	2 mental	4					
	bushbubDance		physical	2	3	plusRight	2	physical								unique	Sarah - Done	surveybushbubdance, surveydysbushbubs				2 physical	5					
	stranger		physical	1	2							gem				unique	100exocards	artifactsghostfish, artifactsheat, foragepollencloud, foragemanticoreegg, huntmuckwalker, huntfacility, nearbyhopeyeaggro, nearbybossliarflower, surveybushbubharvest, surveybushbubdance, surveywandererstomp, surveynomidyschoose, test				4 physical	2					
	stranger		physical	1	2							gem				unique	100exocards	artifactsghostfish, artifactsheat, foragepollencloud, foragemanticoreegg, huntmuckwalker, huntfacility, nearbyhopeyeaggro, nearbybossliarflower, surveybushbubharvest, surveybushbubdance, surveywandererstomp, surveynomidyschoose, test				4 physical	2					
shimmerGlade	Побег из поляны Шиммера		wildcard	1	0							gem					Ed - Done	forageShimmer	14		A bad card after you nearly die	1 wildcard			Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	slaughterHordes		physical	3	8	plusOthers	-1										100exocards	foragequesttangeggs, hunthopeyesline, guardburrower				3 physical	7					
																												
																												
	Artifacts																											
																												
	hotSun		physical	1	3	globalBonus	-1	physical									100exocards	artifactsheat, shovelsun, nearbyDirtSeasonal				3 physical	2					
	highestHeight		physical	3	6	plusIfHighest	2										100exocards	constructionrex, artifactsbridge			explore	2 physical	8					
	composer		social	2	5							gem					100exocards	deliveryquartersstarve, photophonorcompose			made a bit higher because you need to buy photophonor	3 social	5					
	singing		social	1	1	globalBonus	2	social									100exocards	farmcalplanting, photophonorperformstart				3 social	3					
weird	Это было странно		physical	3	3	ifLeftSuit	6	mental									Ed - Done	sym80, artifactstimeanomaly, exploreglowfairycircle	15			2 physical	9		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
headache	Ой моя голова		physical	3	8												Ed - Done	artifactsboss3pyramid, vaceFight	15		school? getting hit on the head? vace?	2 physical	8		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	overseer		physical	4	12											unique	100exocards	sym8overseer				2 physical	12					
																												
	bounceWeasels		physical	2	3	setNeighborsSame											Sarah - Done	artifactsbounceweasel, surveyquestfarming				2 physical	3					
																												
																												
	Hunting																											
																												
thumper	Стук топтуна		physical	3	6							gem					Sarah - Done	surveyunlockartifactsstart, huntthumper	15			2 physical	6		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
tracking	Отслеживание аэрокальмара		physical	3	5	plusFirst	2	physical	plusLast	2	physical						100exocards	huntTrack4	17			1 physical	7		Collin Wilhelm	https://collinwilhelm.squarespace.com/art/illustrations	MandrakorArt	https://twitter.com/MandrakorArt
noctilucent	Презрение Ноктилюсента		physical	3	10	plusNonSuitNeighbors	-5	physical								unique	Sarah - Done	huntNoctilucent, main_attack17	17			2 physical	5		Lindsay Ishihiro	http://www.lindsayishihiro.ca	neomeruru	http://twitter.com/neomeruru
unisaurHorn	Рог единозавра		wildcard	3	4	plusToGems	1					gem					Ed - Done	huntunisauraggrohorn, huntunisaurchill	17			2 wildcard	5		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	unisaurHorn		wildcard	3	4	plusToGems	1					gem					Ed - Done		17				5					
	slaughterHordes		physical	3	8	plusOthers	-1										100exocards		14				7					
	stuckMud		physical	1	2												100exocards		10				2					
	defeatedFaceless		physical	4	8	plusIfHighest	6									unique	Ed - Done		14			big reward	14					
leftForDead	Раздавлен безликим		physical	1	0	flushesBonusThis	-5					gem				unique	Sarah - Done	huntfaceless, huntfacility	17		punishment so okay	2 physical	-5		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	leftForDead		physical	1	0	flushesBonusThis	-5					gem				unique	Sarah - Done		17			punishment so okay	-5					
payload	Подготовка пейлода		mental	4	7	plusAll	3	physical									Ed - Done	engineeringPayload	19			1 mental	10		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	fellingGiant		physical	3	9	plusHigher	-3					gem					100exocards		13			hard to get so okay	6					
																												
																												
	Glow																											
																												
beautiful	Всё это невероятно красиво		physical	3	5	stress	-1					gem					Sarah - Done	exploreglowbeautiful, huntunisaurchill	16			2 physical	4		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
	weird		physical	3	3	ifLeftSuit	6	mental									Ed - Done		15				9					
wormhole	Червоточное время-шремя		mental	4	8	setSuitNeighbors		wildcard	wildNumber								Ed - Done	exploreGlowBeautiful	16			1 mental	8		Eduardo Vargas	http://www.edvargasart.com	edvargasart	https://twitter.com/edvargasart
